,EventID,Start_Time,End_Time,Outage_Duration_In_Days,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,Risk_Classification
924,925,8/29/2017 0:00,8/29/2017 0:00,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Return to service from outage delayed,High Risk
925,926,8/28/2017 11:30,8/28/2017 11:30,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Return to service from outage delayed,High Risk
926,927,8/28/2017 11:00,8/28/2017 11:00,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Return to service from outage delayed,High Risk
927,928,8/28/2017 10:30,8/28/2017 10:30,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Return to service from outage delayed,High Risk
928,929,8/28/2017 10:00,8/28/2017 10:00,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Return to service from outage delayed,High Risk
929,930,8/28/2017 9:30,8/28/2017 9:30,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Return to service from outage delayed,High Risk
930,931,9/1/2017 22:00,9/1/2017 22:30,0.02,2017,9,TIWEST_COG1,TRMOS,Approved,Forced,31.44,Deviation from dispatch,High Risk
931,932,8/31/2017 10:00,8/31/2017 10:30,0.02,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,35.36,Deviation from dispatch,High Risk
932,933,8/30/2017 8:30,8/30/2017 9:00,0.02,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,28.54,Deviation from dispatch,High Risk
933,934,8/31/2017 4:30,8/31/2017 4:30,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,9.032,PNJ U1 max output reduced due to ambient conditions.,High Risk
934,935,9/1/2017 17:30,9/1/2017 17:30,0,2017,9,PJRH_GT11,PJRH,Approved,Forced,69.6,FO,High Risk
935,936,9/4/2017 13:00,9/4/2017 13:00,0,2017,9,PJRH_GT11,PJRH,Approved,Forced,58,FO,High Risk
936,937,9/3/2017 17:30,9/5/2017 0:30,1.29,2017,9,PJRH_GT11,PJRH,Approved,Forced,116,FO,High Risk
937,938,9/2/2017 18:00,9/2/2017 18:00,0,2017,9,PJRH_GT11,PJRH,Approved,Forced,85.066,FO,High Risk
938,939,9/2/2017 18:00,9/2/2017 18:00,0,2017,9,PJRH_GT11,PJRH,Cancelled By Market Participant,Forced,116,FO,High Risk
939,940,10/7/2017 17:30,10/7/2017 17:30,0,2017,10,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,Steam turbine and gas turbine outage,N/A
940,941,9/7/2017 10:00,9/7/2017 13:30,0.15,2017,9,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,DAOM,N/A
3095,3096,9/6/2016 12:30,9/6/2016 5:00,0.31,2016,9,MELK_G7,MELK,Approved,Forced,211,Unit MFT/MTR,High Risk
3097,3098,9/2/2016 10:00,9/4/2016 22:00,2.5,2016,9,MELK_G7,MELK,Approved,Forced,5,"Baghouse issue resulting in restricted load
",High Risk
3098,3099,8/31/2016 10:30,8/2/2016 7:00,29.15,2016,8,MELK_G7,MELK,Approved,Forced,5,Baghouse issue resulting in restricted load,High Risk
3099,3100,9/2/2016 9:30,9/2/2016 9:30,0,2016,9,MELK_G7,MELK,Approved,Forced,18.99,Main Fuel Trip due to wet coal,High Risk
945,946,10/26/2017 8:00,10/27/2017 11:30,1.15,2017,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Energy Safe WA - Gas Inspector - Isolation Valves.,N/A
946,947,10/26/2017 7:00,10/27/2017 21:30,1.6,2017,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Energy Safe WA - Gas Inspector - Isolation Valves.,N/A
3100,3101,9/2/2016 9:00,9/2/2016 9:00,0,2016,9,MELK_G7,MELK,Approved,Forced,36.22,Main Fuel Trip due to wet coal,High Risk
3101,3102,9/2/2016 8:30,9/2/2016 8:30,0,2016,9,MELK_G7,MELK,Approved,Forced,46.55,Main Fuel Trip due to wet coal,High Risk
949,950,9/2/2017 4:30,9/2/2017 4:30,0,2017,9,AUXC_WGP,AUXC,Approved,Forced,16.16,Boiler #1 Trip.,High Risk
950,951,9/2/2017 4:00,9/2/2017 4:00,0,2017,9,AUXC_WGP,AUXC,Approved,Forced,19.87,Boiler #1 Trip.,High Risk
951,952,9/2/2017 3:30,9/2/2017 3:30,0,2017,9,AUXC_WGP,AUXC,Approved,Forced,21,Boiler #1 Trip.,High Risk
952,953,9/3/2017 13:30,9/3/2017 14:00,0.02,2017,9,BW1_GREENWATERS_G2,GW,Approved,Forced,16,Derailed box cart,High Risk
3102,3103,9/2/2016 8:00,9/2/2016 8:00,0,2016,9,MELK_G7,MELK,Approved,Forced,53.8,Main Fuel Trip due to wet coal,High Risk
3103,3104,9/2/2016 7:30,9/2/2016 7:30,0,2016,9,MELK_G7,MELK,Approved,Forced,18.26,Main Fuel Trip due to wet coal,High Risk
955,956,9/2/2017 3:00,9/2/2017 3:00,0,2017,9,AUXC_WGP,AUXC,Approved,Forced,21.78,Boiler #1 Trip.,High Risk
956,957,9/2/2017 2:30,9/2/2017 2:30,0,2017,9,AUXC_WGP,AUXC,Approved,Forced,23.92,Boiler #1 Trip.,High Risk
957,958,9/2/2017 2:00,9/2/2017 2:00,0,2017,9,AUXC_WGP,AUXC,Approved,Forced,22.87,Boiler #1 Trip.,High Risk
958,959,9/2/2017 1:00,9/2/2017 1:30,0.02,2017,9,AUXC_WGP,AUXC,Approved,Forced,26,Boiler #1 Trip.,High Risk
959,960,9/2/2017 12:30,9/2/2017 12:30,0,2017,9,AUXC_WGP,AUXC,Approved,Forced,22.78,Boiler #1 Trip.,High Risk
960,961,8/26/2017 17:30,8/26/2017 17:30,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,81.821,Unit slow to ramp down before outage.,High Risk
3112,3113,9/3/2016 8:00,9/4/2016 7:30,0.98,2016,9,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),55,Turbine auxiliary inspection ,N/A
3113,3114,9/4/2016 8:00,9/16/2016 7:30,11.98,2016,9,MELK_G7,MELK,Approved,Scheduled (Planned),55,Turbine auxiliary inspection ,N/A
963,964,8/29/2017 2:00,8/29/2017 2:30,0.02,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,41, Gt2 Fire panel fault,High Risk
3119,3120,9/9/2016 19:30,9/12/2016 6:30,2.46,2016,9,MELK_G7,MELK,Approved,Scheduled (Planned),205.9,Weekend outage,N/A
3120,3121,8/30/2016 16:30,8/30/2016 16:30,0,2016,8,MELK_G7,MELK,Cancelled By Market Participant,Forced,5.81,issue with the baghouse,High Risk
3121,3122,8/30/2016 16:00,8/30/2016 16:00,0,2016,8,MELK_G7,MELK,Approved,Forced,6.33,issue with the baghouse,High Risk
3122,3123,8/30/2016 15:30,8/30/2016 15:30,0,2016,8,MELK_G7,MELK,Approved,Forced,7.45,issue with the baghouse,High Risk
3123,3124,8/30/2016 10:00,8/30/2016 10:00,0,2016,8,MELK_G7,MELK,Cancelled By Market Participant,Forced,5.87,issue with the bag house  ,High Risk
969,970,8/23/2017 18:00,8/23/2017 18:00,0,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6.7,TES Report - constrained off MW's.,High Risk
3132,3133,8/28/2016 8:00,8/28/2016 17:00,0.38,2016,8,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),25.9,CW Pump Maintenance,N/A
3133,3134,8/28/2016 8:00,8/28/2016 17:00,0.38,2016,8,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),31,CW Pump Maintenance,N/A
972,973,8/21/2017 15:00,8/21/2017 15:30,0.02,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,35.07,Deviation from dispatch,High Risk
3244,3245,8/14/2016 9:00,8/14/2016 16:00,0.29,2016,8,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),0,Mill minor maintenance,N/A
3247,3248,8/19/2016 21:00,8/23/2016 5:00,3.33,2016,8,MELK_G7,MELK,Approved,Scheduled (Planned),227,Condenser Clean,N/A
975,976,8/29/2017 15:30,8/29/2017 15:30,0,2017,8,AUXC_WGP,AUXC,Approved,Forced,9.24,Software upgrade of GT,High Risk
976,977,8/29/2017 10:30,8/29/2017 15:00,0.19,2017,8,AUXC_WGP,AUXC,Approved,Forced,26,Software upgrade of GT ,High Risk
3273,3274,8/8/2016 8:30,8/8/2016 10:00,0.06,2016,8,MELK_G7,MELK,Approved,Forced,211,Delayed Synchronisation.,High Risk
3334,3335,8/4/2016 20:00,8/8/2016 8:00,3.5,2016,8,MELK_G7,MELK,Approved,Scheduled (Planned),211,Boiler repairs,N/A
3351,3352,7/24/2016 8:00,7/25/2016 5:00,0.88,2016,7,MELK_G7,MELK,Approved,Scheduled (Planned),227,Cooling Tower Outage,N/A
3352,3353,7/23/2016 8:00,7/24/2016 7:30,0.98,2016,7,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),227,Cooling Tower Outage,N/A
3390,3391,7/10/2016 12:00,7/10/2016 1:00,0.46,2016,7,MELK_G7,MELK,Approved,Forced,46.106,Partial forced outage (pro-rata) due to boiler feed pump trip,High Risk
3406,3407,7/15/2016 23:30,7/18/2016 5:00,2.23,2016,7,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),110,Addressing Condenser issues,N/A
3407,3408,7/22/2016 20:00,7/25/2016 5:00,2.38,2016,7,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,Cooling Tower Outage,N/A
3441,3442,7/5/2016 18:30,7/5/2016 18:30,0,2016,7,MELK_G7,MELK,Approved,Forced,15.04,Runback due to loss of fuel supply,High Risk
3442,3443,7/5/2016 18:00,7/5/2016 18:00,0,2016,7,MELK_G7,MELK,Approved,Forced,36.94,Runback due to loss of fuel supply,High Risk
3468,3469,7/2/2016 8:00,7/3/2016 17:00,1.38,2016,7,MELK_G7,MELK,Approved,Scheduled (Planned),80,Reduced Load,N/A
3470,3471,6/29/2016 8:00,6/30/2016 7:30,0.98,2016,6,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),211,Boiler Inspection,N/A
3471,3472,6/30/2016 8:00,6/1/2016 18:30,28.56,2016,6,MELK_G7,MELK,Approved,Scheduled (Planned),211,Boiler Inspection,N/A
3480,3481,6/26/2016 6:30,6/26/2016 6:30,0,2016,6,MELK_G7,MELK,Approved,Forced,80,Full forced outage for RAH repairs (pro-rata),High Risk
3489,3490,7/3/2016 7:00,7/3/2016 17:00,0.42,2016,7,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,Unit out of service for Western Power ENAR265811/ENAR276390,High Risk
3491,3492,6/23/2016 22:30,6/26/2016 6:00,2.31,2016,6,MELK_G7,MELK,Approved,Forced,343.238,Full forced outage for RAH repairs,High Risk
3510,3511,6/23/2016 5:00,6/23/2016 7:30,0.1,2016,6,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),343.238,Full outage for SDCC repairs - early start,N/A
3511,3512,6/23/2016 8:00,6/23/2016 22:00,0.58,2016,6,MELK_G7,MELK,Approved,Scheduled (Planned),343.238,Full outage for SDCC repairs,N/A
994,995,8/29/2017 8:30,8/29/2017 8:30,0,2017,8,AUXC_WGP,AUXC,Approved,Forced,26,Shutdown for software upgrade,High Risk
995,996,8/29/2017 20:00,8/29/2017 20:00,0,2017,8,AUXC_WGP,AUXC,Approved,Forced,8.47,Commission GT after software upgrade,High Risk
996,997,9/4/2017 8:00,9/5/2017 15:30,1.31,2017,9,PJRH_GT11,PJRH,Approved,Scheduled (Planned),127,Exh Insp,N/A
997,998,8/30/2017 0:30,8/29/2017 14:00,0.44,2017,8,MWF_MUMBIDA_WF1,MCG,Approved,Forced,55,FO,Medium Risk
998,999,8/24/2017 8:00,8/24/2017 13:30,0.23,2017,8,MWF_MUMBIDA_WF1,MCG,Approved,Forced,55,FO,Medium Risk
999,1000,8/29/2017 9:30,8/29/2017 9:30,0,2017,8,PJRH_GT11,PJRH,Approved,Forced,105.833,FO,High Risk
1000,1001,8/24/2017 0:00,8/23/2017 15:30,0.35,2017,8,MWF_MUMBIDA_WF1,MCG,Approved,Forced,40,FO,Medium Risk
1001,1002,8/29/2017 12:00,8/29/2017 9:00,0.13,2017,8,PJRH_GT11,PJRH,Approved,Forced,127,FO,High Risk
1002,1003,8/22/2017 10:30,8/23/2017 11:00,1.02,2017,8,MWF_MUMBIDA_WF1,MCG,Approved,Forced,40,FO,Medium Risk
1003,1004,8/21/2017 18:00,8/22/2017 10:00,0.67,2017,8,MWF_MUMBIDA_WF1,MCG,Approved,Forced,52.5,FO,Medium Risk
1004,1005,8/22/2017 0:30,8/21/2017 17:30,0.29,2017,8,MWF_MUMBIDA_WF1,MCG,Approved,Forced,55,FO,Medium Risk
1005,1006,8/22/2017 0:00,8/22/2017 0:00,0,2017,8,MWF_MUMBIDA_WF1,MCG,Approved,Forced,27.5,FO,Medium Risk
1006,1007,8/23/2017 0:00,8/23/2017 0:00,0,2017,8,MWF_MUMBIDA_WF1,MCG,Cancelled By Market Participant,Forced,27.5,FO,Low Risk
3523,3524,6/26/2016 7:00,6/26/2016 17:00,0.42,2016,6,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,Unit out of service for Western Power ENAR265811/ENAR276390,High Risk
1008,1009,8/17/2017 9:00,8/17/2017 17:30,0.35,2017,8,COLLGAR_WF1,COLLGAR,Approved,Opportunistic Maintenance (Planned),206,Upgrade of Collgar PPC Software,N/A
1009,1010,8/17/2017 17:30,8/17/2017 21:30,0.17,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,190,Operational issues caused real time forced outage.,High Risk
1010,1011,8/17/2017 17:00,8/17/2017 17:00,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,172.405,Operational issues caused real time forced outage.,High Risk
1011,1012,9/27/2017 8:00,9/29/2017 16:30,2.35,2017,9,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,PD testing,N/A
1012,1013,10/3/2017 8:00,10/4/2017 15:30,1.31,2017,10,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,PD testing,N/A
1013,1014,8/24/2017 9:30,8/24/2017 15:00,0.23,2017,8,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODOM,N/A
1014,1015,8/19/2017 9:30,8/19/2017 9:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,31.957,Operational Issues caused real time forced outage.,High Risk
1015,1016,8/19/2017 8:30,8/19/2017 9:00,0.02,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,27.073,Operational Issues caused real time forced outage.,High Risk
1016,1017,8/19/2017 8:00,8/19/2017 8:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,34.305,Operational Issues caused real time forced outage.,High Risk
1017,1018,8/19/2017 7:00,8/19/2017 7:30,0.02,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,30.479,Operational Issues caused real time forced outage.,High Risk
1018,1019,8/19/2017 3:30,8/19/2017 3:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,27.593,Operational Issues caused real time forced outage.,High Risk
1019,1020,8/19/2017 1:00,8/19/2017 1:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,26.879,Operational Issues caused real time forced outage.,High Risk
1020,1021,8/18/2017 22:30,8/18/2017 22:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,30.281,Operational Issues caused real time forced outage.,High Risk
1021,1022,8/18/2017 21:00,8/18/2017 21:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,29.049,Operational Issues caused real time forced outage.,High Risk
1022,1023,8/18/2017 20:00,8/18/2017 20:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,26.646,Operational Issues caused real time forced outage.,High Risk
1023,1024,8/18/2017 7:30,8/18/2017 7:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,28.95,Operational Issues caused real time forced outage.,High Risk
1024,1025,8/18/2017 6:30,8/18/2017 7:00,0.02,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,36.036,Operational Issues caused real time forced outage.,High Risk
1025,1026,8/18/2017 6:00,8/18/2017 6:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.761,Operational Issues caused real time forced outage.,High Risk
1026,1027,8/18/2017 5:30,8/18/2017 5:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,34.025,Operational Issues caused real time forced outage.,High Risk
1027,1028,8/18/2017 4:30,8/18/2017 5:00,0.02,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.561,Operational Issues caused real time forced outage.,High Risk
1028,1029,8/18/2017 3:00,8/18/2017 3:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.085,Operational Issues caused real time forced outage.,High Risk
1029,1030,8/17/2017 16:30,8/17/2017 16:30,0,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,162.073,Operational issues caused unit trip.,High Risk
1030,1031,8/24/2017 9:30,8/25/2017 0:00,0.6,2017,8,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),0,Unit available on Diesel,N/A
1031,1032,8/15/2017 16:00,8/15/2017 16:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,63.316,Operational Issues caused real time forced outage.,High Risk
1032,1033,8/15/2017 15:30,8/15/2017 15:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,116.427,Operational Issues caused real time forced outage.,High Risk
1033,1034,8/15/2017 15:00,8/15/2017 15:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,43,Operational Issues caused real time forced outage.,High Risk
1034,1035,8/15/2017 14:30,8/15/2017 14:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,48.638,Operational Issues caused real time forced outage.,High Risk
1035,1036,8/19/2017 17:00,8/19/2017 17:30,0.02,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,32.71,Deviation from dispatch,High Risk
1036,1037,8/17/2017 11:30,8/18/2017 0:00,0.52,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,34.61,Deviation from dispatch,High Risk
1037,1038,8/14/2017 10:00,8/14/2017 10:30,0.02,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,36.09,Deviation from dispatch,High Risk
1038,1039,8/14/2017 9:00,8/14/2017 9:30,0.02,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,31.47,Deviation from dispatch,High Risk
1039,1040,8/18/2017 18:00,8/18/2017 18:00,0,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6.5,TES Report - constrained off MW's.,High Risk
1040,1041,8/18/2017 17:30,8/18/2017 17:30,0,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,High Risk
1041,1042,8/16/2017 20:00,8/16/2017 20:00,0,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,High Risk
1042,1043,8/23/2017 9:30,8/23/2017 13:30,0.17,2017,8,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),21,ODOM,N/A
3586,3587,6/13/2016 4:00,6/13/2016 4:00,0,2016,6,MELK_G7,MELK,Approved,Forced,324.96,Unit trip - loss of ignition at low load,High Risk
3587,3588,6/13/2016 2:30,6/13/2016 3:30,0.04,2016,6,MELK_G7,MELK,Approved,Forced,343.238,Unit trip - loss of ignition at low load,High Risk
3588,3589,6/13/2016 2:00,6/13/2016 2:00,0,2016,6,MELK_G7,MELK,Approved,Forced,303.982,Unit trip - loss of ignition at low load,High Risk
3592,3593,6/17/2016 21:30,6/21/2016 8:00,3.44,2016,6,MELK_G7,MELK,Approved,Scheduled (Planned),227,Condenser clean,N/A
3609,3610,6/19/2016 5:00,6/19/2016 17:00,0.5,2016,6,MELK_G7,MELK,Cancelled By Market Participant,Forced,211,Unit out of service for Western Power ENAR265811,High Risk
3616,3617,6/10/2016 8:00,6/13/2016 7:30,2.98,2016,6,MELK_G7,MELK,Approved,Scheduled (Planned),0,Commissioning ,N/A
3623,3624,6/7/2016 8:30,6/8/2016 0:00,0.65,2016,6,MELK_G7,MELK,Approved,Forced,227,Unit unavailable for RTS.,High Risk
3624,3625,6/9/2016 8:00,6/10/2016 7:30,0.98,2016,6,MELK_G7,MELK,Approved,Scheduled (Planned),55,Boiler work,N/A
3629,3630,5/31/2016 7:30,5/31/2016 10:30,0.13,2016,5,MELK_G7,MELK,Approved,Forced,211,Delayed RTS,High Risk
3630,3631,5/31/2016 4:00,5/31/2016 7:00,0.13,2016,5,MELK_G7,MELK,Approved,Consequential,211,RTS Delayed due to Western Power Isolator,N/A
1053,1054,11/20/2017 12:00,11/28/2017 6:30,7.77,2017,11,TIWEST_COG1,TRMOS,Approved,Scheduled (Planned),42.1,Annual plus Generator Rotor Changeout,N/A
3631,3632,5/30/2016 7:30,5/31/2016 3:30,0.83,2016,5,MELK_G7,MELK,Approved,Forced,211,RTS Delayed,High Risk
1055,1056,8/24/2017 8:00,8/24/2017 15:30,0.31,2017,8,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,Maintenance,N/A
1056,1057,9/14/2017 5:00,9/14/2017 22:30,0.73,2017,9,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,WMK OOS For Compressor Wash,N/A
1057,1058,9/12/2017 5:00,9/12/2017 16:30,0.48,2017,9,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,WMS OOS For Compressor Wash,N/A
1058,1059,9/14/2017 5:00,9/14/2017 22:30,0.73,2017,9,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,WMK OOS For Compressor Wash,N/A
1059,1060,9/12/2017 5:00,9/12/2017 16:30,0.48,2017,9,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,WMS OOS For Compressor Wash,N/A
1060,1061,8/21/2017 13:00,8/21/2017 13:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),78,ODOM,N/A
1061,1062,8/22/2017 0:00,8/22/2017 0:30,0.02,2017,8,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,ODOM,N/A
1062,1063,8/20/2017 17:30,8/20/2017 17:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,52,Unit failed to start,High Risk
1063,1064,8/20/2017 18:00,8/20/2017 18:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,Failed to start,High Risk
1064,1065,8/17/2017 17:00,8/17/2017 21:30,0.19,2017,8,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,190,Operational issues caused real time forced outage.,High Risk
1065,1066,8/27/2017 8:00,8/2/2017 20:30,24.48,2017,8,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.02,"Pre accepted with planning engineer , 10 MW TA isolated for 7 days ",N/A
1066,1067,9/3/2017 6:00,9/6/2017 20:00,3.58,2017,9,ENRG_KALGOORLIE_GT3,ENRG,Accepted,Scheduled (Planned),0.02,Turbine alternator outage 7 days 10 mw - 0.02 MW site export ,N/A
1067,1068,10/3/2017 8:00,10/5/2017 16:30,2.35,2017,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,N/A
1068,1069,8/17/2017 10:30,8/17/2017 13:00,0.1,2017,8,AUXC_WGP,AUXC,Approved,Forced,26,GT Tripped during start up,High Risk
1069,1070,8/12/2017 13:00,8/12/2017 13:00,0,2017,8,PMC_AG,PMC,Approved,Forced,203.167,Operational issues caused real time forced outage.,High Risk
1070,1071,8/13/2017 0:30,8/13/2017 0:30,0,2017,8,PMC_AG,PMC,Approved,Forced,272.456,Operational issues caused real time forced outage.,High Risk
1071,1072,8/13/2017 0:00,8/13/2017 0:00,0,2017,8,PMC_AG,PMC,Approved,Forced,335,Operational issues caused real time forced outage.,High Risk
1072,1073,8/11/2017 2:30,8/11/2017 7:30,0.21,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,43.539,Operational Issues caused real time forced outage.,High Risk
1073,1074,8/10/2017 22:30,8/11/2017 2:00,0.15,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,44.385,Operational Issues caused real time forced outage.,High Risk
1074,1075,8/10/2017 22:00,8/10/2017 22:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,38.201,Operational Issues caused real time forced outage.,High Risk
1075,1076,8/10/2017 18:00,8/10/2017 18:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.982,Operational Issues caused real time forced outage.,High Risk
1076,1077,8/10/2017 17:30,8/10/2017 17:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,45.098,Operational Issues caused real time forced outage.,High Risk
1077,1078,8/10/2017 17:00,8/10/2017 17:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,42.154,Operational Issues caused real time forced outage.,High Risk
1078,1079,8/10/2017 9:00,8/10/2017 9:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,28.513,Operational Issues caused real time forced outage.,High Risk
1079,1080,8/10/2017 8:00,8/10/2017 8:30,0.02,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,42.824,Operational Issues caused real time forced outage.,High Risk
1080,1081,8/9/2017 12:00,8/9/2017 1:00,0.46,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,34.169,Operational Issues caused real time forced outage.,High Risk
1081,1082,8/8/2017 23:30,8/8/2017 23:30,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,29.841,Operational Issues caused real time forced outage.,High Risk
1082,1083,8/9/2017 21:00,8/9/2017 21:00,0,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,31.895,Operational Issues caused real time forced outage.,High Risk
3632,3633,6/1/2016 6:00,6/4/2016 7:30,3.06,2016,6,MELK_G7,MELK,Approved,Forced,37,Reduced load ,High Risk
3646,3647,6/4/2016 8:00,6/7/2016 8:00,3,2016,6,MELK_G7,MELK,Approved,Scheduled (Planned),227,Boiler Internal Inspection,N/A
